"url","description"
"https://www.britishnewspaperarchive.co.uk/viewer/download/bl/0000396/18470821/015/0003","... Mexico. Colonel De Russey and a small detachment of Americans from Tampico ventured about 100 miles inland to rescue American  , but being surrounded by greatly superur numbers, they cut their way through the enemy with a loss of twenty killed and tea ..."
"https://www.britishnewspaperarchive.co.uk/viewer/download/bl/0001317/18470802/005/0002","... and that other   was aiding and abutting. There was another count alleging the murder to have been committed by perron unknown, and that the   were siding Milttiogo Boms discussion arose with respect to giving the  * ia charge the ..."
"https://www.britishnewspaperarchive.co.uk/viewer/download/bl/0000183/18470802/033/0003","... persed, the feeling against Mr. Hawes having been subdued by his speech. The lion, gentleman was warmly cheered on leaving the  .    MIDDLESEX. On Saturday evening Colonel Thomas Wood met the electors fer the county residing in the parish of Chelsea ..."
"https://www.britishnewspaperarchive.co.uk/viewer/download/bl/0001286/18470731/013/0001","... Riot Act read, but beyond the breaking of some windows and the upsetting of a few carriages nothing material occurred. The   force is considered sufficient at present, but the town is in state of great excitement. FALMOUTH, &c. The nomination of ..."
"https://www.britishnewspaperarchive.co.uk/viewer/download/bl/0000354/18470827/024/0005","... brawler and   of the peace in Louth, was charged with being drunk and disorderly. Fined ss. and 12s. 6i. costs, or one month's imprisonment.â€”James Kirk, labourer, of North Thoresby, who was concerned with Michael Guest in the   the house ..."
"https://www.britishnewspaperarchive.co.uk/viewer/download/bl/0000183/18470827/011/0002","... and when we add that two dead bodies are lying at St. Martin's Workhouse we believe we state the amount of the calamity. ,   Constable Fitch, F 111, his wife, brother, »^ two children had a most miraculous escape; tbey w standing very near the engine ..."
"https://www.britishnewspaperarchive.co.uk/viewer/download/bl/0001286/18470731/105/0003","... TAM WORTH. The nomination and   (tliere no opposition) took place on Wednesday, when Sir H. Peel and the Right Hon. Yates Peel were returned. Sir K. Peel made a long speech, expl lining and vindicating the policy which liad pursued white in office ..."
"https://www.britishnewspaperarchive.co.uk/viewer/download/bl/0000350/18470811/042/0007","... counties or boroughs there is such a unanimity of feeling, such a unanimity of principles put forward by all  , that we might hire one   to conduct them for us both, to the great saving of expense. (Cheers and laughter.) I can only say that, however ..."
"https://www.britishnewspaperarchive.co.uk/viewer/download/bl/0001279/18470813/044/0003","... with much elation If they were many and had Just made a great discovery culinary science. Tpticich Express. -0.-i Alarming   near Otlkt. Pool which commenced Monday wm this disturbance of rather alarming character. Toe ncighlxiur- S inundated with ..."
"https://www.britishnewspaperarchive.co.uk/viewer/download/bl/0001301/18470804/025/0002","... the nomination, and said the object was to give Mr. Butt an opportunity to be heard in reply. The proceedings were then   till nine oclock this morning, with tbe consent of the several candidates. IRISH ELECTIONS. Tbe following additional returns ..."
"https://www.britishnewspaperarchive.co.uk/viewer/download/bl/0001097/18470810/051/0006","... prisoners Fletcher and Newport were taken alter a sharp run, during which Fletcher arossed the river Mole. Wood, one of the  , was seized, but he pulled a small crowbar from his coat, and struck the man who seized him across the arm. Mr. Locke conducted ..."
"https://www.britishnewspaperarchive.co.uk/viewer/download/bl/0001083/18470820/013/0001","... of Shakspeares house, that the auctioneers catalogues are already selling half-a-crown each. A man was killed, during an   riot in North Lincolnshire, by a blow from a policemans staff. The jury have found verdict of excusable homicide. Outrageous ..."
"https://www.britishnewspaperarchive.co.uk/viewer/download/bl/0001286/18470828/027/0004","... sheriff, and freeholders going to the poll were continually forced away by the men armed with bludgeon* in sight of the sheriff,  , and their officers; and many were marled with raddle on their bach afto voting and beaten the mob leaving the l-oolhs. The ..."
"https://www.britishnewspaperarchive.co.uk/viewer/download/bl/0000249/18470807/009/0002","... about three ago, a   from the up country landed about si* sacks of flour in Newport, which were stored up.'jtf*' Cattle Market. The price obtainable since tbat perio tli* at one time about 80s. per sack, which was refused. * f»   wanted from 84s ..."
"https://www.britishnewspaperarchive.co.uk/viewer/download/bl/0000447/18470805/011/0002","... ) have been returned. Stockport. Mr Cobden (L.) has been re- , with Mr Heald (L.) as his colleague. Tamicorth. -Sir Robert Peel and his brother, Colonel Yates Peel, have been   for Tamworth. Taunton. Mr Labouchere (L.) and Sir T. E. Colbroke ..."
"https://www.britishnewspaperarchive.co.uk/viewer/download/bl/0000827/18470810/020/0003","...  * There was great excitement yeaterdar, and some riots. To-lay the exntement continue*; but the riuten- have been [ml down, and every protection given to the voters. Some «1 the ring-'-a ler* hive arrested. The polling conuienced thi* morning ..."
"https://www.britishnewspaperarchive.co.uk/viewer/download/bl/0000091/18470821/064/0015","... are so severely burnt that no hopes are entertaived of their recovery. The boy, Wm. Cresswell, is the i d only one of the   likely to survive. Another accident occurred the same day at about F 100 yards from the asene of the above explosion. The ..."
"https://www.britishnewspaperarchive.co.uk/viewer/download/bl/0000094/18470824/033/0003","... (be Carmarthenshire gaol has been committed for triaf, charge of baring aided   named Evans, who eras accused of horse stealing, to make his escape from that  . Upwards of 300 of the out-pensioners of Chelsea Hospital, together with their ..."
"https://www.britishnewspaperarchive.co.uk/viewer/download/bl/0000296/18470730/008/0002","... far inferior to the home growth. Assault.Ou Tuesday last, Neil Paton, labourer*, at the Water Works, Monikie, was committed   here, accused of assaulting John Foster, labourer, residing at Craigton of Alonikie, him with his lists, kicking, and knocking ..."
"https://www.britishnewspaperarchive.co.uk/viewer/download/bl/0000822/18470812/003/0001","... booths lor either of the candidates. oclock desperate strupclc was made the part the Uept altrs to pull down the majority.   armed with bludgeons paraded the stree's, uttering threats of vengeance should Mr. rejected. Two respectable voters were taken ..."
"https://www.britishnewspaperarchive.co.uk/viewer/download/bl/0001301/18470820/033/0004","... abhorrence and indignation at the outrageous (proceedings of the Clare election, and Mr. John O Owyer another, charging the   with disrespect to the clergyan act indicative of demoralixation and debasement. Mrs. Gelston, of the Tontine Buildings, returning ..."
"https://www.britishnewspaperarchive.co.uk/viewer/download/bl/0000178/18470806/007/0002","... Mr. Wil- ' liam Yates Poel,   on Wi dn. .day, unopposed. Ripott Sir J*me* Graham and the Hon. C. Lsscel- les   withoat opposition. Lynn.    on Friday. Lord George Bentinck and Lord Joeely n,   withoat opposition. Bhistol. ..."
"https://www.britishnewspaperarchive.co.uk/viewer/download/bl/0000187/18470819/032/0004","... was not sufficiently high to raise his feet above some bags on the floor, with which they came in contact. West Somerset  . Outrageous Assault. On Wednesday night week, J. M. Quantock, Esq., High Sheriff, was returning home after presiding at ..."
"https://www.britishnewspaperarchive.co.uk/viewer/download/bl/0000099/18470821/028/0007","... Carmarthenshire gaol has been committed for trial, on a charge of having aided a   named Evans, who was accused of horse stealing, to make his escape from that  . ShARK FisHiNG.-An American paper states that se- veral boats are now employed ..."
"https://www.britishnewspaperarchive.co.uk/viewer/download/bl/0000051/18470828/008/0003","... to 10/. 12s. lOd. Mr. Winch (one of the principal opponents of that measure, and who before the close of the meeting was   a director) said that he at the time protested against a poll as unprecedented in the parish, and that guarantee had thereupon ..."
"https://www.britishnewspaperarchive.co.uk/viewer/download/bl/0001083/18470806/040/0004","... more to the profit of the Queen than of her subjects. At Boston, Lincolnshire, last Sunday, Mr. Matthews preached on The   and their claims in the coming Great Election a Parliament of everlasting duration.* At Bow Street Police-office on Wednesday ..."
"https://www.britishnewspaperarchive.co.uk/viewer/download/bl/0001319/18470822/091/0008","... except at lower rates, and the whole of 310 bags African sale was taken in at 32s to 34s for middling and good middling bold  . Cassia lalguea.A small parcel of 116 chests mouldy and repacked, public sale, sold slowly, at about the former value good ..."
"https://www.britishnewspaperarchive.co.uk/viewer/download/bl/0001316/18470730/034/0007","... excitement of the borough races, well as that incident to hotly contested  , breach of the peace whatever occurred. Since the return of Sir George Strickland, new Liberal   committee has been formed, and the canvass prosecuted with such unwonted ..."
"https://www.britishnewspaperarchive.co.uk/viewer/download/bl/0000425/18470811/002/0001","... THE CITY  -MONDAY. DECLARATION OF THE POLL. Shortly after Judge Jackson adjourned his Court Monday evening, the High Sheriff, accompanied by the Assessor and Sub Sheriff, appeared the bench. Mr. Callaghan, together * ith his agent,and some other ..."
"https://www.britishnewspaperarchive.co.uk/viewer/download/bl/0000069/18470814/024/0005","... -mnenced. Lost Tuesday a monster train started fro-n IEdinburgh'with 1,900 passengers. - The number of window panies broken by the   on I the defeat of di r. Roebuck on the'night of' Thursday t sooth, in the parhish of Bathwick, as ascertained by the t -police ..."
